birthDateDay,birthDateMonth,birthDateYear,bodytype,cats,childrenHave,childrenWant,diet,dogs,drinking,drugs,educationModifier,educationValue,gender,heightCm,locationCountryCode,locationFormatted,monogamous,orientation,religionModifier,religionValue,sign,smoking,status,username,weed
27,3,1973,thin,,doesnt_have,,omnivore,,socially,never,,post_grad,woman,160,tw,taipei,,straight,,,aries,no,single,camay-886,
2,10,1991,,,,,,,,,,,man,0,tw,chung-shan,,straight,,,,,single,camgaoge,
19,4,1982,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,camiiiii_l,
12,12,1994,,,,,,,socially,never,,university,woman,156,tw,kao-hsiung-ka,,straight,,,,no,single,camillesmille,
24,10,1979,fit,,doesnt_have,,,,socially,,,university,man,189,tw,taipei,,straight,,,,,single,camkiwi,
18,2,1983,fit,,doesnt_have,doesnt_want,,,socially,never,,two_year_college,man,188,tw,taipei,,straight,,other,aquarius,no,single,canada_curtis,
30,7,1990,average_build,,doesnt_have,,,,socially,never,,,man,170,tw,taipei,,straight,,,,no,single,canada_panda,
25,1,1987,,,doesnt_have,might_want,omnivore,,socially,never,,post_grad,woman,158,tw,,,straight,,,aquarius,no,single,cancanhjk,
8,12,1979,,,,,,,,never,,,woman,156,tw,taipei,,straight,,,,,single,candice1208,
8,12,1972,average_build,,doesnt_have,,omnivore,,socially,,,,man,178,tw,kao-hsiung-ka,,straight,,atheism,,sometimes,single,candod,
3,8,1992,,,,,,,,never,,,woman,0,tw,,,straight,,,,,single,candy2998738,
23,9,1975,average_build,,,,omnivore,,not_at_all,never,,university,woman,0,tw,taipei,,straight,,buddhism,libra,no,single,candy88fromspace,
3,1,1991,average_build,,,,,has_dogs,socially,never,,university,woman,168,tw,taipei,,straight,,,,no,single,candychu,
13,12,1989,,,,,,,,,,,woman,0,tw,chang-hua,,straight,,,,,single,candychuchu,
18,8,1993,,,,,,,,never,,,woman,0,tw,,,straight,,,,no,single,candytsai,
11,12,1987,average_build,,doesnt_have,,,,socially,never,,university,woman,0,tw,taipei,,straight,,,sagittarius,no,single,candyyu,
4,12,1969,average_build,,doesnt_have,wants,omnivore,,socially,never,,university,man,178,tw,taipei,,straight,,agnosticism,sagittarius,no,single,cantai,
8,2,1976,average_build,,doesnt_have,might_want,,,socially,never,,,man,213,tw,kao-hsiung-ka,,straight,and_its_important,christianity,virgo,no,single,canterbury3027,
10,7,1993,,,,,,,socially,,dropped_out_of,university,woman,174,tw,taipei,monogamous,straight,,,cancer,no,single,canuguessit,
25,12,1976,,,,,,,,,,,man,0,tw,yung-hsin,,straight,,,,,single,caped76,
5,4,1979,,,,,,,,,,,man,0,tw,ting-tung-shih,,straight,,,,,single,capfa,
27,10,1995,,,,,,,,,,,woman,0,tw,ta-peng-san-tsun,,straight,,,,,single,carinnanana,
2,3,1988,average_build,,doesnt_have,wants,omnivore,,socially,,,post_grad,man,176,tw,taipei,monogamous,straight,,,pisces,,single,carlos88b,
23,12,1983,fit,,doesnt_have,,omnivore,,socially,never,,university,man,160,tw,chao-yang-li,,straight,,buddhism,capricorn,no,single,carlos_enrique,
20,2,1968,,,,,,,,never,,,woman,0,tw,tai-chung-shih,,straight,,,,,single,carol0220,
29,12,1991,,,,,,,often,never,,,woman,0,tw,taipei,,straight,,,,no,single,carol1229,
18,10,1985,average_build,,,,omnivore,,not_at_all,never,,post_grad,woman,165,tw,tai-chung-shih,,straight,,agnosticism,libra,no,single,carol5290,
3,1,1989,,,,,,,,never,,,woman,0,tw,,,straight,,,,,single,carolina00326,
12,5,1985,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,carolinachangtw,
12,11,1991,,has_cats,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,caroline9112,
3,7,1987,,,,,,,,,,,woman,0,tw,hsi-yung-tsun,,straight,,,,,single,carpidiemeow,
12,5,1973,,,,,,,,never,,,woman,0,tw,kao-hsiung-ka,,straight,,,,,single,carrie-yeh,
15,9,1976,fit,,doesnt_have,might_want,omnivore,,socially,never,,university,woman,165,tw,taipei,monogamous,straight,but_its_not_important,christianity,virgo,sometimes,single,carrielin28,
27,5,1991,,,,,,,,never,,,woman,0,tw,,,straight,,,,,single,cartrishe,
22,12,1974,fit,,doesnt_have,might_want,,,socially,,,post_grad,man,174,tw,taipei,,straight,and_laughing_about_it,other,capricorn,no,single,casabon22,
15,11,1988,a_little_extra,,doesnt_have,,omnivore,,socially,never,,university,man,165,tw,taipei,,straight,but_its_not_important,christianity,scorpio,no,single,caseyjvh,
28,3,1984,,,doesnt_have,,vegetarian,,,,,university,woman,168,th,"phuket, thailand",,straight,but_its_not_important,agnosticism,aries,,single,caseyrosalie,
1,7,1985,,,,,,,,,,,man,0,tw,hsin-chu,,straight,,,,,single,cash19850701,
29,11,1987,fit,,,,,,socially,,,,woman,162,tw,taipei,,straight,,,,,single,casperolipan,
19,2,1993,,,,,,,socially,,,,woman,0,tw,taipei,,straight,,,,yes,single,cassiehung,
23,5,1988,fit,,,,,,,,,post_grad,woman,170,tw,taipei,,straight,,,,no,single,cassiezu,
12,2,1975,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,cat_in_the_sky,
16,10,1970,fit,,doesnt_have,doesnt_want,omnivore,has_dogs,socially,never,,university,man,181,tw,taipei,,straight,,atheism,libra,no,single,cat_terrylee,
29,4,1982,average_build,,doesnt_have,might_want,omnivore,,socially,never,working_on,post_grad,woman,165,tw,taipei,monogamous,straight,,,,no,single,catcalifornia,
7,2,1977,,,doesnt_have,might_want,,,not_at_all,never,,post_grad,woman,167,tw,taipei,monogamous,straight,,,aquarius,no,single,catherine0207,
31,10,1978,,has_cats,doesnt_have,doesnt_want,,,socially,never,working_on,post_grad,woman,0,tw,taipei,monogamous,straight,,,scorpio,no,single,catherinehsu1978,
2,10,1994,,,,,,,,,,,woman,0,tw,chang-hua,,straight,,,,,single,cathy830705t,
23,1,1998,overweight,,doesnt_have,wants,,has_dogs,socially,never,working_on,high_school,woman,160,tw,taipei,,straight,,,aquarius,sometimes,single,cathy871,
21,8,1992,,,,,,,socially,never,,,woman,0,tw,chung-hsi-ch',,straight,,,,no,single,cathycelia,
13,10,1983,curvy,,,,,,socially,never,,university,woman,164,tw,taipei,,straight,,,libra,no,single,cathyluvvv,
4,8,1998,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,catsofat,
1,1,1986,average_build,,doesnt_have,doesnt_want,omnivore,,not_at_all,never,,post_grad,man,168,tw,taipei,,straight,,atheism,,no,single,cbhuang,
26,8,1990,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,cclani,
6,4,1983,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,cct2046,
4,2,1975,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,ceciliababy524,
16,4,1994,fit,has_cats,doesnt_have,might_want,,has_dogs,socially,never,,university,woman,160,tw,tai-chung-shih,,straight,,christianity,aries,no,single,ceciliayothecat,
14,1,1972,,,,,,,socially,never,,,woman,0,tw,hsia-tien-hsin,,straight,,,,no,single,cecillealias,
14,7,1979,fit,,doesnt_have,,,,socially,never,,university,woman,161,tw,taipei,,straight,,,,no,single,cecily_huang,
19,12,1973,curvy,,,,vegetarian,,not_at_all,never,,post_grad,woman,166,tw,tao-yan,,straight,,,sagittarius,no,single,cecima,
22,8,1988,,has_cats,doesnt_have,,,,socially,never,,university,woman,158,tw,taipei,,straight,,,leo,,single,ceeceeyt,
26,3,1990,a_little_extra,,doesnt_have,wants,omnivore,,not_at_all,never,dropped_out_of,post_grad,man,175,tw,tai-chung-shih,monogamous,straight,but_its_not_important,other,aries,no,single,celestial0230,
29,4,1976,,,,,,,,never,,,woman,165,tw,taipei,,straight,,,,no,single,celiacw,
1,7,1993,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,celiahoneylin,
11,9,1981,curvy,,,,,,socially,never,,university,woman,0,tw,,,straight,,,virgo,no,single,celiayang0911,
22,2,1978,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,celline78,
18,1,1990,,,,,,,,never,,,woman,0,tw,hung-nan-li,,straight,,,,,single,cess_18,
12,6,1980,,,doesnt_have,might_want,,,socially,never,,university,woman,0,tw,taipei,,straight,,,gemini,no,single,cgihs,
26,3,1980,fit,,,,,,socially,never,,post_grad,woman,0,tw,taipei,monogamous,straight,,,aries,no,single,ch263,
29,1,1982,,,doesnt_have,wants,omnivore,,socially,,,university,woman,160,tw,taipei,monogamous,straight,but_its_not_important,buddhism,aquarius,,single,chabichou88,
10,11,1989,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,chacha_keita,
12,7,1992,thin,,,,,,,,,,woman,158,tw,taipei,monogamous,straight,,,,,single,chalieyeah,
25,10,1978,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,chamkimberly,
2,9,1993,average_build,,,,,,,never,,university,man,168,tw,,,straight,,,,sometimes,single,chandankumar1993,
15,4,1991,,,,,,,,,,,man,0,tw,hsin-chu,,straight,,,,,single,chandra161,
27,9,1987,,,,,,,socially,never,,,man,0,tw,ta-sha-wan,,straight,,,,,single,chang927,
17,10,1984,fit,,,,,,socially,never,working_on,,woman,170,tw,tai-chung-shih,,straight,,,libra,no,single,changcandy,
16,4,1987,average_build,,,,,,socially,never,,university,man,0,tw,chang-hua,,straight,,,,no,single,changyuchuan,
22,1,1988,,,,,,,socially,never,,university,woman,0,tw,wan-tzu-nei,,straight,,,aquarius,no,single,chantallu,
11,11,1988,curvy,,,,,,socially,never,,,woman,163,tw,hsin-chu,,straight,,,,no,single,chantaltsai,
3,11,1992,,,,,,has_dogs,socially,never,,university,woman,165,tw,taipei,,straight,,,scorpio,no,single,chantalwang,
4,6,1980,average_build,,doesnt_have,might_want,omnivore,,socially,never,,university,woman,166,tw,taipei,,straight,but_its_not_important,buddhism,gemini,no,single,chante_line,
11,2,1998,average_build,,,,,,,,,,man,168,tw,taipei,,straight,,,,no,single,chanxer,
25,2,1979,,,,,,,socially,never,,,woman,0,tw,taipei,,straight,,,pisces,no,single,chanyao,
1,5,1975,,,doesnt_have,might_want,,,socially,never,,post_grad,man,168,tw,,,straight,,,taurus,no,single,chaosbear75,
15,3,1989,,,,,,,,,,,man,0,tw,pai-lu-tso,,straight,,,,,single,chardy155,
27,3,1983,,,,,,,,never,,,man,0,tw,taipei,,straight,,,,,single,charlemagnev2,
26,1,1987,curvy,,,,,has_dogs,socially,,,university,woman,166,tw,tai-chung-shih,,straight,,,aquarius,,single,charlene7155,
16,7,1979,,,doesnt_have,,,,socially,never,,,man,0,tw,taipei,,straight,,,cancer,sometimes,single,charles1879,
5,4,1988,,,,,,,,,,,man,0,tw,hsin-shih,,straight,,,,,single,charlesjiin,
21,7,1988,,has_cats,,,,,,never,,,man,0,tw,taipei,monogamous,straight,,,,,single,charlesm888,
21,1,1992,,,,,,,,,,,man,0,tw,feng-shan,,straight,,,,,single,charleswei_0121,
4,5,1992,fit,,,,,,socially,never,,,man,178,tw,taipei,,gay,,,taurus,no,single,charleswu,
20,12,1985,,has_cats,,,,has_dogs,socially,never,,university,woman,0,tw,taipei,,straight,,,,,single,charliejialin,
30,4,1998,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,charlinehuang,
1,1,1992,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,charlinetu,
21,2,1983,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,charlottelin221,
2,4,1980,average_build,,doesnt_have,wants,,,socially,never,,,woman,160,tw,shih-erh-chia,,straight,,,aries,no,single,chchdd,
27,1,1972,,,,,,,,,,,woman,0,tw,kao-hsiung-ka,,straight,,,,,single,checatthecat,
8,6,1990,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,cheecheer,
20,11,1992,,,,,,,,,,,woman,0,tw,ting-pu,,straight,,,,,single,chelsie-me,
1,1,1970,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,chen-ting,
1,11,1992,,,,,,,,never,,,man,0,tw,taipei,,straight,,,,,single,chen811101,
19,12,1989,average_build,,,,,,socially,never,,university,man,0,us,"round rock, united states",,straight,,,,sometimes,single,chenassc,
8,12,1977,curvy,has_cats,doesnt_have,,omnivore,,socially,never,,university,woman,150,tw,tu-ku,monogamous,straight,but_its_not_important,buddhism,sagittarius,no,single,chenchen38,
29,5,1992,,,,,,,socially,,,,woman,0,tw,taipei,,straight,,,,,single,chenchienn,
26,5,1976,,,doesnt_have,wants,omnivore,,socially,never,working_on,,woman,153,tw,tai-chung-shih,monogamous,straight,,christianity,gemini,no,single,chengfangwu_526,
16,6,1978,fit,,,,omnivore,,socially,never,,,man,178,tw,taipei,monogamous,straight,,,gemini,sometimes,single,chengjiaming321,
19,6,1980,,has_cats,doesnt_have,wants,,,socially,never,,university,woman,0,tw,taipei,,straight,,,,no,single,chenglichia,
29,12,1992,fit,,,,,,,,,,woman,0,tw,,,straight,,,,,open_relationship,chenhungju,
11,4,1988,fit,,,,,,socially,never,,post_grad,man,175,tw,taipei,monogamous,straight,,,aries,no,single,chenpohan0411,
23,3,1991,,,,,,,,,,,man,0,tw,hsia-ta-keng,,straight,,,,,single,chenweiyan,
23,12,1992,thin,,,,omnivore,,,never,,,woman,0,tw,,,straight,,agnosticism,,no,single,chenyaou,
14,1,1982,,,doesnt_have,,,,not_at_all,never,,,woman,157,tw,,,straight,and_its_important,christianity,capricorn,no,single,cherryjudy1982,
30,5,1982,average_build,,,,,,often,never,,university,woman,163,tw,kao-hsiung-ka,monogamous,straight,,,gemini,no,single,cherryrj,
7,10,1991,fit,,doesnt_have,,omnivore,,often,sometimes,,university,man,191,tw,taipei,,straight,but_its_not_important,judaism,,sometimes,single,chetflaum,
22,2,1986,,has_cats,,,omnivore,,socially,never,,university,man,175,tw,taipei,,straight,,,pisces,yes,single,cheyulin,
14,5,1988,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,chi0514,
17,10,1985,fit,,doesnt_have,wants,,,socially,never,,,woman,163,tw,tai-chung-shih,,straight,,,libra,no,single,chi23456,
11,8,1993,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,chi_c,
19,8,1989,average_build,,,,vegetarian,,not_at_all,never,,university,woman,163,tw,taipei,,straight,,,leo,no,single,chia-chi,
12,8,1979,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,chia-chia,
16,8,1990,,,,,,,socially,never,,university,woman,165,tw,taipei,,straight,,,leo,no,single,chiachen_carol,
6,2,1984,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,chiachienju,
1,3,1983,average_build,,,,,,socially,often,,university,man,178,tw,taipei,non_monogamous,bisexual,,,pisces,sometimes,single,chiahung0301,
6,2,1983,fit,,,,,,socially,never,,,woman,160,tw,taipei,,straight,,,,no,single,chiang215,
30,6,1991,,,,,,,,never,,,woman,0,tw,hsia-yeh-tso,,straight,,,,,single,chiao_taco,
3,11,1990,,,,,,,socially,,,,woman,0,tw,taipei,,straight,,,,no,single,chiaohsuan_clara,
7,10,1989,fit,,doesnt_have,wants,omnivore,has_dogs,socially,never,,university,man,170,tw,kao-hsiung-ka,monogamous,straight,,buddhism,libra,no,single,chiawei_taco,
11,8,1989,curvy,,doesnt_have,might_want,,,,never,,,woman,0,tw,tai-chung-shih,,straight,,,,no,single,chiayi0811,
16,2,1976,fit,,,,,,socially,never,,,woman,152,tw,kao-hsiung-ka,,straight,,agnosticism,,yes,single,chicachica-ks,
1,4,1990,thin,,,,,,,,,,woman,160,tw,taipei,,bisexual,,,,,single,chie90,
3,9,1988,,,,,,,,never,,,man,0,tw,taipei,,straight,,,,,single,chief_m,
11,11,1979,fit,,doesnt_have,,omnivore,,socially,never,,university,woman,158,tw,taipei,,straight,,christianity,,no,single,chienhuiliao,
9,4,1989,fit,,,,omnivore,,socially,never,,post_grad,man,178,tw,taipei,,straight,but_its_not_important,buddhism,aries,no,single,chienlee,
4,7,1967,fit,,has,,vegetarian,has_dogs,socially,never,,two_year_college,woman,160,tw,taipei,monogamous,straight,,buddhism,cancer,sometimes,single,chifangchu,
6,2,1982,fit,has_cats,doesnt_have,,,,socially,,,university,man,178,tw,taipei,,straight,,,aquarius,no,single,chigsu,
11,5,1976,,has_cats,doesnt_have,,,,,never,,university,woman,0,tw,taipei,monogamous,straight,,,taurus,no,single,childliketw,
27,1,1985,fit,,doesnt_have,,omnivore,,socially,never,,post_grad,man,188,tw,taipei,monogamous,straight,,other,aquarius,no,single,chilin127,
8,4,1987,,,doesnt_have,,,has_dogs,socially,never,,,man,168,tw,taipei,,straight,,,aries,no,single,chimpchampthecat,
20,6,1991,fit,,doesnt_have,,omnivore,,socially,never,,university,man,181,tw,hsia-hu,,straight,,,,no,single,chin-tang,
14,3,1976,average_build,,doesnt_have,might_want,,,socially,never,,university,woman,0,tw,taipei,,straight,,christianity,pisces,no,single,chiner,
12,1,1985,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,chineseviolet,
14,12,1977,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,ching40,
13,4,1989,,,,,,,,never,,,woman,173,tw,taipei,,straight,,,,no,single,ching413,
27,10,1975,,,,,,,socially,never,,,woman,0,tw,,,straight,,,,no,single,ching_traveler,
10,1,1971,,has_cats,has,might_want,,,socially,never,,university,woman,164,tw,taipei,,straight,,,,no,single,chingchingchang,
26,1,1980,,,,,,,,never,,,woman,0,tw,,,straight,,,,,single,chinghsin1,
11,9,1988,,,,,,,,never,,,woman,0,tw,tai-chung-shih,,straight,,,,,single,chinghuic,
16,12,1982,,,,,,,,,,,woman,0,tw,hsin-chu,,straight,,,,,single,chinita33phil,
8,6,1979,average_build,,doesnt_have,wants,omnivore,,socially,never,,,woman,160,tw,taipei,monogamous,straight,,,gemini,no,single,chinnysu,
1,1,1982,,,,,,,,,,,man,0,tw,,,straight,,,,,single,chirschirs,
23,2,1992,,,,,,,socially,never,,university,woman,160,tw,taipei,,straight,,,pisces,no,single,chitan8123,
27,3,1991,overweight,,,,,,socially,never,,,woman,155,tw,tai-chung-shih,,straight,,,,no,single,chiuchiu327,
20,12,1991,,,,,,,,never,,,woman,0,tw,tai-chung-shih,,straight,,,,,single,chiutin,
5,9,1993,,,,,,,,,,,woman,0,tw,yu-chang,,straight,,,,,single,chiuyitin,
8,8,1994,,,,,,,socially,never,,university,woman,166,tw,taipei,,straight,,,leo,no,single,chloechueh,
29,1,1978,thin,,doesnt_have,might_want,omnivore,,socially,never,,,woman,158,tw,taipei,monogamous,straight,,,aquarius,no,single,chloeku,
9,11,1986,average_build,,,,,,socially,never,,,woman,166,tw,taipei,,straight,,,scorpio,no,single,chloelinokc,
23,10,1975,,,,,,,not_at_all,never,,,woman,0,tw,tai-chung-shih,,straight,,,,no,single,chloeltw,
4,10,1987,average_build,,,,omnivore,,socially,never,,post_grad,woman,170,tw,taipei,monogamous,straight,,,libra,no,single,chloemiao,
6,8,1967,,,has,,,,,never,working_on,university,woman,0,tw,taipei,,straight,,catholicism,leo,no,single,chloeusa,
14,8,1990,,,,,,,,never,,,woman,0,tw,chiu-she,,straight,,,,,single,chocoann-chen,
9,11,1977,,,,,,,,never,,,woman,163,tw,taipei,,straight,,,,no,single,chocomilk_w,
7,3,1979,thin,,,,omnivore,,,never,,post_grad,woman,165,tw,kao-hsiung-ka,,straight,,,pisces,no,single,chopin276,
9,8,1976,average_build,,doesnt_have,wants,,,not_at_all,never,,university,man,168,tw,taipei,,straight,,buddhism,leo,no,single,chotsky76,
26,11,1994,,,,,,,,,,,man,0,tw,,,straight,,,,no,single,choucharles,
16,12,1981,,,,,,,,,,,woman,0,tw,ta-an,,straight,,,,,single,chrestie,
20,2,1983,,,,,,,,never,,,man,0,tw,tai-chung-shih,,straight,,,,,single,chris220thecat,
12,11,1988,,,,,,,,,,,man,180,tw,chang-hua,,straight,,,,,single,chris_jlk,
12,9,1994,a_little_extra,,,,omnivore,,socially,never,,university,woman,160,tw,,monogamous,gay,,,virgo,no,single,chris_y912,
13,12,1982,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,chrisch-,
15,7,1988,fit,,doesnt_have,might_want,,,socially,never,,university,man,175,tw,i-hsin she-ch,,straight,,atheism,cancer,no,single,chrischen715,
31,12,1968,,,,,,,,,,,woman,0,tw,tao-yan,,straight,,,,,single,chrischentron,
25,10,1981,,,,,,,,,,,man,190,tw,,,straight,,,,,single,chrislaoshi,
22,6,1976,,,doesnt_have,,,,socially,,,,man,0,tw,hou-lung-tzu,,straight,,,,no,single,chrisliang07,
6,4,1990,jacked,,doesnt_have,might_want,omnivore,,socially,,,university,man,173,tw,taipei,,straight,,,aries,no,single,chrisliou,
6,8,1976,average_build,has_cats,doesnt_have,,omnivore,has_dogs,socially,,,post_grad,man,183,tw,kao-hsiung-ka,,straight,but_its_not_important,christianity,leo,no,single,chrisschorr,
2,9,1977,,,,,,,socially,never,,,man,179,tw,taipei,,straight,,,,no,single,christ88888888,
24,11,1981,average_build,,,,omnivore,has_dogs,socially,never,,university,woman,173,tw,hsi-shan,monogamous,straight,,,sagittarius,no,single,christian6981,
24,2,1995,,,doesnt_have,,,,socially,never,,university,woman,0,tw,tai-chung-shih,,straight,,,pisces,no,single,christinecheng21,
25,12,1979,,,,,,,,,,,woman,0,tw,ching-kou-tso,,straight,,,,,single,christmasbabyrui,
19,12,1984,fit,,doesnt_have,,omnivore,has_dogs,socially,never,,post_grad,woman,160,tw,taipei,,straight,,,sagittarius,,single,christying,
27,7,1987,fit,,doesnt_have,wants,,,socially,never,,post_grad,woman,158,tw,taipei,,straight,,,leo,no,single,chsrenee,
3,6,1993,full_figured,has_cats,doesnt_have,,,has_dogs,socially,never,,,woman,160,tw,kao-hsiung-ka,,straight,but_its_not_important,buddhism,gemini,no,single,chuanlinlu,
4,11,1979,,,doesnt_have,wants,,,,never,,,woman,155,tw,taipei,monogamous,straight,,christianity,,no,single,chubellala,
18,10,1981,average_build,,,,,,,never,,,man,0,tw,taipei,,straight,,,,,single,chuckyer2002,
18,1,1980,fit,,doesnt_have,might_want,,,often,never,working_on,university,man,174,tw,taipei,monogamous,straight,,,pisces,no,single,chung-ji,
10,12,1992,,,,,,,,,,,man,0,tw,taipei,,straight,,,,,single,chunho81,
3,8,1976,average_build,,,,,,socially,never,,university,woman,160,tw,taipei,,straight,,buddhism,leo,,single,chunlee83,
12,3,1990,,,,,,,,never,,,woman,0,tw,tai-chung-shih,,straight,,,,,single,chunyuhsu,
2,4,1984,,,,,,,,,,,woman,0,tw,shu-lan-chieh,,straight,,,,,single,ci42030,
29,8,1984,jacked,,doesnt_have,,omnivore,,socially,never,,university,man,176,tw,wai-yan-shan,,straight,,christianity,virgo,sometimes,single,cian1607,
10,12,1988,,,,,,,socially,never,,post_grad,woman,0,tw,taipei,,straight,,,,no,single,ciaochaochao,
23,3,1987,curvy,,,,omnivore,,,,,university,woman,171,tw,taipei,,straight,,,aries,,single,ciaoh,
16,1,1984,,,,,,,not_at_all,never,,,woman,0,tw,chi-lung,,straight,,,,no,single,ciegoo,
20,11,1996,,has_cats,doesnt_have,,omnivore,,socially,never,,university,woman,0,tw,kao-hsiung-ka,,straight,but_its_not_important,christianity,scorpio,no,open_relationship,ciindy_lin1120,
2,8,1985,average_build,,,,,has_dogs,socially,never,,,man,0,tw,tien-liao,,straight,,,,no,single,cilu12345,
26,1,1997,,,,,,,socially,never,,,woman,162,tw,tai-chung-shih,,straight,,,,no,single,cinderlala26,
23,2,1993,,,,,,has_dogs,,never,,,woman,0,tw,,,straight,,,,no,single,cindy8202231,
28,10,1985,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,cindy_tw,
22,7,1997,,,,,,,,,,,woman,0,tw,kao-hsiung-ka,,straight,,,,,single,cindyhsu,
21,8,1977,average_build,,doesnt_have,,vegetarian,has_dogs,socially,never,,university,woman,160,tw,taipei,,straight,,,leo,no,single,cindyhy821,
21,6,1977,thin,,,,,,socially,never,,two_year_college,woman,167,tw,taipei,monogamous,straight,,agnosticism,gemini,no,single,cindyyuan,
10,9,1988,thin,,doesnt_have,might_want,omnivore,,socially,never,,university,woman,155,tw,tai-chung-shih,monogamous,straight,,,,no,single,ciwas,
24,6,1998,average_build,,doesnt_have,,omnivore,,not_at_all,never,,high_school,woman,155,tw,tai-chung-shih,,straight,,,,no,single,ciying,
25,9,1985,,,,,,has_dogs,socially,,,,woman,0,tw,taipei,,straight,,,,no,single,cj_1024,
21,8,1985,,,,,,,,never,,,woman,0,tw,hsin-chu,,straight,,,,,single,ckatethecat,
24,12,1979,,,,,omnivore,,socially,,,,woman,171,tw,taipei,,straight,,,,,single,clairepingu,
6,3,1982,average_build,,doesnt_have,might_want,omnivore,,socially,never,,post_grad,woman,160,tw,taipei,monogamous,straight,but_its_not_important,buddhism,pisces,no,single,clairetsai0306,
27,10,1987,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,clairetw,
15,2,1983,,,doesnt_have,,,,socially,never,,university,woman,0,tw,taipei,,straight,,,aquarius,no,single,clairev0215,
6,3,1981,fit,,doesnt_have,,,,often,never,,university,woman,170,tw,taipei,,straight,,,pisces,no,single,clairewine,
14,8,1979,average_build,,,,omnivore,,socially,never,,university,woman,158,tw,taipei,monogamous,straight,,,leo,no,single,clairyang,
3,12,1983,average_build,,,,,,socially,never,,post_grad,woman,163,tw,taipei,,straight,,,sagittarius,no,single,clare_qq,
9,6,1979,,,,,,,,,,,woman,0,tw,kao-hsiung-ka,,straight,,,,,single,clarita89,
16,5,1984,,,,,,,,,,,man,0,tw,pa-shih-li,,straight,,,,,single,claudolover,
6,4,1994,thin,,doesnt_have,,,,socially,never,,,man,182,tw,chih-tu-chi,,straight,,,,,single,clayton89008,
13,5,1991,,,,,,,,,,university,man,186,tw,taipei,,straight,,,,,single,cleezythayunger,
20,10,1982,average_build,,doesnt_have,wants,omnivore,,socially,never,,university,man,183,tw,taipei,monogamous,straight,and_its_important,christianity,scorpio,sometimes,single,clemsly,
26,7,1994,,,,,,has_dogs,not_at_all,never,,,woman,165,tw,tai-chung-shih,,straight,,,,no,single,cleo_kulo,
13,9,1984,fit,,,,,,socially,never,,post_grad,man,170,tw,tai-chung-shih,,straight,,,virgo,,single,cliao913,
31,12,1980,fit,,doesnt_have,wants,,,socially,never,,university,woman,162,tw,taipei,,straight,,,scorpio,no,single,cloudyleethecat,
15,5,1985,fit,,,,omnivore,,socially,never,,university,man,170,tw,pai-yn shan-chuang,,straight,,,taurus,no,single,cocaqwerty,
13,5,1996,full_figured,,doesnt_have,,,,socially,never,working_on,university,woman,166,gm,"magdeburg, germany",,straight,but_its_not_important,buddhism,taurus,no,single,cocochengasaurus,
7,12,1980,fit,,,,,,socially,never,,,woman,153,tw,taipei,monogamous,straight,,,,no,single,cocopink7,
31,5,1972,average_build,,doesnt_have,might_want,omnivore,,socially,never,,post_grad,woman,166,tw,taipei,monogamous,straight,but_its_not_important,buddhism,gemini,no,single,cocotw,
26,7,1993,,,,,,,,never,,university,man,0,tw,taipei,,straight,,,,,single,codarailsfun,
4,7,1988,,,doesnt_have,wants,,,socially,never,,post_grad,woman,0,tw,tou-ting-kuei,,straight,,,,no,single,coffeecai,
6,7,1981,average_build,,,,,,socially,never,,post_grad,man,171,tw,taipei,,gay,and_its_important,other,cancer,no,single,coketea,
10,2,1990,,has_cats,,,,,socially,,,,man,175,tw,taipei,,straight,,,aquarius,,single,colakoyang,
18,5,1985,fit,,doesnt_have,wants,,,socially,never,,university,woman,170,tw,hsi-yung-tsun,,straight,,,taurus,no,single,colalai,
9,10,1981,,,,,,,,never,,,man,0,tw,taipei,,straight,,,,,single,colinscole,
